product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
429,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,"Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",445.26,5.04,toys,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,737,Teal,medium,3.9,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,2018-05-18,4.0,214,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat,1.9,731,express,0.54
430,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",996.72,4.83,electronics,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,779,Goldenrod,small,5.2,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer,2015-07-17,2.1,403,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,3.1,40,standard,22.78
431,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",801.13,35.34,toys,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,257,Crimson,medium,8.3,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,2013-03-13,4.1,324,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,2.6,474,standard,38.47
432,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,Aenean fermentum. Donec ut mauris eget massa tempor convallis.,572.5,36.53,electronics,nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,889,Blue,extra large,9.8,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat,2012-05-25,1.0,574,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,3.3,172,standard,14.46
433,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",690.77,48.89,toys,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus,151,Khaki,extra large,3.6,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,2021-07-31,2.6,146,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo,1.5,194,standard,31.27
434,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,916.56,24.6,beauty,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient,742,Orange,extra large,3.0,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,2015-12-01,1.8,650,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam,2.5,620,free,37.68
435,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,508.2,49.14,home decor,est risus auctor sed tristique in tempus sit amet sem fusce,473,Goldenrod,medium,5.7,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,2017-08-05,2.0,70,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,3.5,206,express,43.08
436,eu sapien cursus vestibulum proin eu mi nulla ac enim,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",873.48,3.26,toys,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,702,Aquamarine,extra large,0.9,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,2013-08-31,2.4,615,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate,2.7,208,standard,10.28
437,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,Ut at dolor quis odio consequat varius.,163.38,40.93,electronics,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,45,Crimson,large,9.3,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,2017-06-29,4.6,234,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,1.3,791,standard,33.87
438,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.,909.24,1.01,electronics,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,718,Green,large,6.7,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,2022-12-05,4.4,931,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut,1.1,863,express,20.22
439,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",280.19,8.53,home decor,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem,115,Indigo,medium,3.4,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,2016-05-07,4.1,106,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna,2.9,946,standard,20.69
440,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,"Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",503.9,34.57,home decor,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,468,Red,large,8.4,eros elementum pellentesque quisque porta volutpat erat quisque erat eros,2013-09-03,2.2,6,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,3.7,992,express,29.75
441,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",603.05,24.24,home decor,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis,215,Puce,extra large,9.2,a libero nam dui proin leo odio porttitor id consequat in consequat ut,2022-05-16,3.4,112,condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar,1.6,667,standard,38.0
442,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,668.84,13.77,toys,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec,611,Yellow,extra large,4.9,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices,2019-01-26,4.1,502,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in,3.1,5,standard,25.39
443,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,537.07,17.27,home decor,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,778,Violet,medium,0.6,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,2016-04-09,1.8,375,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna,1.1,596,standard,18.81
444,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",687.07,37.85,electronics,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,246,Pink,small,4.7,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam,2012-01-09,4.5,67,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,3.5,17,free,34.13
445,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,978.45,25.32,clothing,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,418,Puce,small,2.5,condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,2017-11-18,3.2,192,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,3.9,753,free,48.27
446,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,721.33,9.0,toys,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,48,Fuscia,large,4.1,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,2019-01-22,5.0,367,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,1.7,575,free,14.87
447,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",508.62,29.84,toys,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,309,Pink,large,6.5,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes,2011-10-12,4.6,633,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,2.9,470,standard,40.74
448,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",621.11,39.42,home decor,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,884,Turquoise,extra large,2.7,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec,2022-10-26,2.1,734,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,4.0,840,express,39.12
449,nunc purus phasellus in felis donec semper sapien a libero nam dui proin,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",165.15,2.59,clothing,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,140,Green,extra large,9.3,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,2010-05-08,4.2,804,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere,3.1,301,express,0.47
450,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",328.97,17.42,toys,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam,514,Khaki,small,5.7,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,2013-10-05,4.9,880,convallis duis consequat dui nec nisi volutpat eleifend donec ut,2.2,11,standard,1.24
451,morbi quis tortor id nulla ultrices aliquet maecenas leo odio,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.",87.24,31.68,electronics,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae,212,Indigo,medium,3.7,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2018-04-21,2.4,490,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien,1.3,604,free,5.25
